funcid,dim,milestone,error
25,50,1,1.773239e+04
25,50,2,7.599773e+03
25,50,3,3.194749e+03
25,50,5,1.041518e+03
25,50,10,6.637327e+02
25,50,20,5.666457e+02
25,50,30,5.230754e+02
25,50,40,5.183305e+02
25,50,50,5.170898e+02
25,50,60,5.165942e+02
25,50,70,5.163447e+02
25,50,80,5.162429e+02
25,50,90,5.161740e+02
25,50,100,5.160723e+02
