funcid,dim,milestone,error
21,30,1,7.943301e+02
21,30,2,7.454642e+02
21,30,3,7.269132e+02
21,30,5,7.141243e+02
21,30,10,7.042423e+02
21,30,20,6.992908e+02
21,30,30,6.976053e+02
21,30,40,6.969913e+02
21,30,50,6.958442e+02
21,30,60,6.950852e+02
21,30,70,6.794702e+02
21,30,80,5.936640e+02
21,30,90,5.909634e+02
21,30,100,5.905951e+02
