funcid,dim,milestone,error
4,50,1,2.545974e+04
4,50,2,4.991683e+03
4,50,3,1.265525e+03
4,50,5,5.055678e+02
4,50,10,3.469249e+02
4,50,20,2.261521e+02
4,50,30,1.802089e+02
4,50,40,1.737585e+02
4,50,50,1.723374e+02
4,50,60,1.718336e+02
4,50,70,1.714315e+02
4,50,80,1.713502e+02
4,50,90,1.712274e+02
4,50,100,1.711625e+02
