funcid,dim,milestone,error
6,30,1,1.056555e+02
6,30,2,9.745724e+01
6,30,3,9.618013e+01
6,30,5,9.471841e+01
6,30,10,9.301265e+01
6,30,20,7.448370e+01
6,30,30,7.184261e+01
6,30,40,7.108003e+01
6,30,50,7.075054e+01
6,30,60,7.054331e+01
6,30,70,7.025995e+01
6,30,80,7.006058e+01
6,30,90,6.989221e+01
6,30,100,6.973604e+01
