funcid,dim,milestone,error
23,50,1,2.348481e+03
23,50,2,2.262977e+03
23,50,3,2.208237e+03
23,50,5,2.173112e+03
23,50,10,2.081397e+03
23,50,20,2.029706e+03
23,50,30,2.015962e+03
23,50,40,2.010520e+03
23,50,50,2.008276e+03
23,50,60,2.008152e+03
23,50,70,2.007870e+03
23,50,80,2.007860e+03
23,50,90,2.006942e+03
23,50,100,2.006115e+03
