funcid,dim,milestone,error
2,30,1,1.164855e+41
2,30,2,3.035122e+38
2,30,3,2.208077e+35
2,30,5,5.825896e+29
2,30,10,8.153269e+22
2,30,20,5.124222e+14
2,30,30,1.998862e+13
2,30,40,8.064254e+10
2,30,50,1.698836e+10
2,30,60,4.776273e+09
2,30,70,9.921836e+08
2,30,80,3.382136e+08
2,30,90,1.962375e+08
2,30,100,1.410323e+08
