funcid,dim,milestone,error
16,30,1,3.708928e+03
16,30,2,3.413292e+03
16,30,3,3.367156e+03
16,30,5,3.166555e+03
16,30,10,2.851293e+03
16,30,20,2.617907e+03
16,30,30,2.440021e+03
16,30,40,2.344173e+03
16,30,50,2.187376e+03
16,30,60,1.798129e+03
16,30,70,1.709901e+03
16,30,80,1.668624e+03
16,30,90,1.631872e+03
16,30,100,1.608280e+03
