funcid,dim,milestone,error
22,30,1,7.469311e+03
22,30,2,6.552130e+03
22,30,3,5.899875e+03
22,30,5,5.802422e+03
22,30,10,5.720382e+03
22,30,20,5.619367e+03
22,30,30,5.564761e+03
22,30,40,5.561192e+03
22,30,50,5.546039e+03
22,30,60,5.539679e+03
22,30,70,5.524061e+03
22,30,80,5.523446e+03
22,30,90,5.523446e+03
22,30,100,5.520519e+03
