funcid,dim,milestone,error
5,50,1,9.661166e+02
5,50,2,9.048597e+02
5,50,3,8.661367e+02
5,50,5,8.352077e+02
5,50,10,8.265513e+02
5,50,20,8.142161e+02
5,50,30,8.129235e+02
5,50,40,8.126924e+02
5,50,50,8.123728e+02
5,50,60,8.122615e+02
5,50,70,8.121769e+02
5,50,80,8.120682e+02
5,50,90,8.120154e+02
5,50,100,8.119443e+02
