funcid,dim,milestone,error
11,50,1,6.227265e+04
11,50,2,4.301591e+04
11,50,3,3.224540e+04
11,50,5,1.593826e+04
11,50,10,2.435997e+03
11,50,20,5.889477e+02
11,50,30,4.273341e+02
11,50,40,3.802786e+02
11,50,50,3.542353e+02
11,50,60,3.435302e+02
11,50,70,3.384276e+02
11,50,80,3.335198e+02
11,50,90,3.320295e+02
11,50,100,3.296757e+02
