funcid,dim,milestone,error
29,30,1,2.001206e+03
29,30,2,1.744081e+03
29,30,3,1.708146e+03
29,30,5,1.645631e+03
29,30,10,1.609546e+03
29,30,20,1.595207e+03
29,30,30,1.587445e+03
29,30,40,1.582325e+03
29,30,50,1.559996e+03
29,30,60,1.559082e+03
29,30,70,1.558004e+03
29,30,80,1.556412e+03
29,30,90,1.555845e+03
29,30,100,1.554040e+03
