funcid,dim,milestone,error
18,30,1,5.959181e+07
18,30,2,7.813524e+06
18,30,3,7.233318e+06
18,30,5,5.622680e+06
18,30,10,4.253781e+06
18,30,20,3.035655e+06
18,30,30,2.782689e+06
18,30,40,1.845455e+06
18,30,50,1.420698e+06
18,30,60,2.153555e+05
18,30,70,1.318707e+05
18,30,80,1.023830e+05
18,30,90,8.249750e+04
18,30,100,8.249750e+04
