funcid,dim,milestone,error
25,30,1,3.129051e+03
25,30,2,1.410482e+03
25,30,3,9.225489e+02
25,30,5,6.864521e+02
25,30,10,5.454123e+02
25,30,20,4.980181e+02
25,30,30,4.510876e+02
25,30,40,3.970662e+02
25,30,50,3.832129e+02
25,30,60,3.773015e+02
25,30,70,3.759911e+02
25,30,80,3.756822e+02
25,30,90,3.756150e+02
25,30,100,3.755680e+02
