funcid,dim,milestone,error
24,30,1,1.436495e+03
24,30,2,1.340127e+03
24,30,3,1.302911e+03
24,30,5,1.290550e+03
24,30,10,1.281509e+03
24,30,20,1.277666e+03
24,30,30,1.277364e+03
24,30,40,1.167334e+03
24,30,50,1.150288e+03
24,30,60,1.149701e+03
24,30,70,1.149479e+03
24,30,80,1.149390e+03
24,30,90,1.149337e+03
24,30,100,1.149316e+03
