funcid,dim,milestone,error
8,10,1,1.342592e+02
8,10,2,1.106429e+02
8,10,3,9.853651e+01
8,10,5,9.235306e+01
8,10,10,8.228968e+01
8,10,20,4.042118e+01
8,10,30,3.642874e+01
8,10,40,3.602565e+01
8,10,50,3.588814e+01
8,10,60,3.588540e+01
8,10,70,3.586754e+01
8,10,80,3.586625e+01
8,10,90,3.584699e+01
8,10,100,3.583478e+01
