funcid,dim,milestone,error
18,50,1,1.701652e+08
18,50,2,1.038133e+08
18,50,3,6.051482e+07
18,50,5,1.632150e+07
18,50,10,1.928462e+06
18,50,20,1.068470e+06
18,50,30,8.164669e+05
18,50,40,6.895816e+05
18,50,50,6.536278e+05
18,50,60,6.309989e+05
18,50,70,6.195919e+05
18,50,80,6.181976e+05
18,50,90,6.133236e+05
18,50,100,6.065598e+05
