funcid,dim,milestone,error
11,30,1,1.877949e+04
11,30,2,1.059398e+04
11,30,3,4.610901e+03
11,30,5,1.566813e+03
11,30,10,6.247123e+02
11,30,20,3.759474e+02
11,30,30,3.490676e+02
11,30,40,3.357808e+02
11,30,50,3.194530e+02
11,30,60,3.107172e+02
11,30,70,2.976078e+02
11,30,80,2.875035e+02
11,30,90,2.795011e+02
11,30,100,2.730276e+02
