funcid,dim,milestone,error
14,10,1,6.418504e+03
14,10,2,2.320689e+03
14,10,3,2.320689e+03
14,10,5,2.320689e+03
14,10,10,1.275996e+03
14,10,20,1.264275e+03
14,10,30,1.239260e+03
14,10,40,1.239172e+03
14,10,50,1.145362e+03
14,10,60,7.560508e+02
14,10,70,7.380184e+02
14,10,80,5.446137e+02
14,10,90,5.446137e+02
14,10,100,8.789754e+01
