funcid,dim,milestone,error
28,10,1,1.108965e+03
28,10,2,8.494317e+02
28,10,3,7.012573e+02
28,10,5,4.559060e+02
28,10,10,4.107121e+02
28,10,20,4.074018e+02
28,10,30,4.064036e+02
28,10,40,4.053547e+02
28,10,50,4.049676e+02
28,10,60,4.039697e+02
28,10,70,4.016533e+02
28,10,80,4.003164e+02
28,10,90,4.000575e+02
28,10,100,3.994981e+02
