funcid,dim,milestone,error
19,50,1,1.303556e+07
19,50,2,2.933714e+06
19,50,3,2.797098e+06
19,50,5,2.609815e+06
19,50,10,2.572194e+06
19,50,20,2.511194e+06
19,50,30,2.470335e+06
19,50,40,2.430883e+06
19,50,50,2.407188e+06
19,50,60,2.398827e+06
19,50,70,2.278783e+06
19,50,80,2.246374e+06
19,50,90,2.222852e+06
19,50,100,2.204064e+06
