funcid,dim,milestone,error
3,50,1,4.285374e+05
3,50,2,4.177541e+05
3,50,3,4.057001e+05
3,50,5,3.773374e+05
3,50,10,3.462081e+05
3,50,20,2.724861e+05
3,50,30,2.287829e+05
3,50,40,1.988744e+05
3,50,50,1.561352e+05
3,50,60,1.143151e+05
3,50,70,9.088309e+04
3,50,80,7.122404e+04
3,50,90,5.226286e+04
3,50,100,3.907701e+04
