funcid,dim,milestone,error
6,50,1,1.026423e+02
6,50,2,9.858137e+01
6,50,3,9.634981e+01
6,50,5,9.018929e+01
6,50,10,8.611023e+01
6,50,20,8.232250e+01
6,50,30,8.088379e+01
6,50,40,8.055801e+01
6,50,50,8.011357e+01
6,50,60,7.967852e+01
6,50,70,7.947527e+01
6,50,80,7.937013e+01
6,50,90,7.907502e+01
6,50,100,7.894984e+01
